 [2536/4689 54:20 < 46:10, 0.78 it/s, Epoch 1.62/3]
Step	Training Loss
1839	2.205200
1840	2.198200
1841	2.105900
1842	2.159000
1843	2.160400
1844	2.095400
1845	2.100000
1846	2.023300
1847	2.087500
1848	1.968700
1849	2.175000
1850	2.090500
1851	2.173700
1852	2.068900
1853	2.076500
1854	2.091000
1855	1.957700
1856	2.119300
1857	2.039900
1858	2.176200
1859	2.219600
1860	1.896200
1861	2.098800
1862	1.944900
1863	2.087100
1864	2.160600
1865	2.250100
1866	1.955300
1867	2.025800
1868	2.002000
1869	2.024300
1870	2.032100
1871	2.212700
1872	2.000100
1873	2.124600
1874	2.131100
1875	2.148000
1876	2.122600
1877	2.080300
1878	2.234400
1879	2.129900
1880	2.182000
1881	2.227500
1882	2.205100
1883	2.170900
1884	1.995700
1885	2.130700
1886	2.164400
1887	2.344600
1888	1.982500
1889	2.021100
1890	1.846300
1891	2.143800
1892	2.143300
1893	2.237600
1894	2.155600
1895	2.149100
1896	2.010100
1897	2.131900
1898	2.175100
1899	2.213100
1900	2.116400
1901	2.079400
1902	2.096200
1903	2.039300
1904	2.104000
1905	2.078800
1906	2.110400
1907	2.034800
1908	1.835700
1909	2.218000
1910	2.208500
1911	2.119700
1912	2.072100
1913	2.120200
1914	2.069000
1915	1.972300
1916	2.076800
1917	2.103800
1918	2.163000
1919	1.909800
1920	2.089100
1921	1.994600
1922	2.283300
1923	1.983000
1924	2.139900
1925	2.139700
1926	1.806600
1927	2.089700
1928	2.211400
1929	2.029300
1930	2.124600
1931	2.076600
1932	1.979700
1933	2.032800
1934	2.086700
1935	2.158400
1936	2.292100
1937	2.121600
1938	2.123800
1939	2.087700
1940	1.858500
1941	2.056900
1942	2.157200
1943	1.986300
1944	2.198700
1945	2.180900
1946	2.022300
1947	1.958500
1948	2.048300
1949	2.174200
1950	2.180700
1951	2.030500
1952	2.093200
1953	1.990900
1954	1.811900
1955	2.069200
1956	1.986800
1957	2.231300
1958	2.196500
1959	2.048500
1960	2.063300
1961	2.080700
1962	2.062100
1963	1.819400
1964	1.964100
1965	2.115400
1966	2.235400
1967	1.971800
1968	2.058900
1969	2.144600
1970	2.071600
1971	1.809500
1972	2.185100
1973	2.007500
1974	2.008200
1975	1.957000
1976	2.050300
1977	2.174200
1978	2.072600
1979	2.130000
1980	2.076300
1981	1.996900
1982	2.139400
1983	1.973400
1984	2.107500
1985	1.921300
1986	1.996400
1987	2.101900
1988	2.076400
1989	2.302700
1990	2.243600
1991	2.146700
1992	1.976000
1993	2.024300
1994	1.993600
1995	2.076900
1996	2.133300
1997	2.017300
1998	2.070900
1999	2.092000
2000	2.030900
2001	2.156500
2002	2.054900
2003	1.972300
2004	1.960900
2005	2.164000
2006	2.027700
2007	2.137800
2008	2.060200
2009	2.246000
2010	2.137400
2011	2.292200
2012	2.203300
2013	2.251600
2014	2.029100
2015	2.116500
2016	2.109400
2017	2.201000
2018	2.128500
2019	2.089000
2020	2.187200
2021	2.142500
2022	2.094100
2023	2.063100
2024	2.037100
2025	2.265000
2026	2.113500
2027	2.072400
2028	2.246100
2029	2.243600
2030	2.169000
2031	1.923300
2032	2.110600
2033	2.101000
2034	1.983600
2035	2.057000
2036	2.020400
2037	2.123600
2038	2.144100
2039	2.086400
2040	2.091400
2041	2.241600
2042	2.103200
2043	2.053500
2044	1.999200
2045	1.769500
2046	2.248800
2047	2.122700
2048	2.058900
2049	2.108100
2050	1.920900
2051	2.097600
2052	2.076200
2053	2.220600
2054	2.222300
2055	2.325800
2056	1.964900
2057	2.180600
2058	2.021100
2059	2.098200
2060	2.171700
2061	2.072200
2062	2.043000
2063	2.151800
2064	2.238400
2065	2.208500
2066	2.109400
2067	2.051900
2068	2.046900
2069	2.223800
2070	2.033200
2071	2.111900
2072	2.040800
2073	2.160900
2074	2.115800
2075	1.972800
2076	2.109800
2077	2.168600
2078	2.078100
2079	1.964300
2080	1.938900
2081	2.159900
2082	2.134000
2083	2.227600
2084	2.102000
2085	2.191400
2086	2.085900
2087	2.279400
2088	2.005100
2089	1.943600
2090	2.079200
2091	1.920000
2092	2.268700
2093	2.173400
2094	2.068400
2095	2.164200
2096	2.087600
2097	2.174800
2098	2.144800
2099	2.111200
2100	2.099300
2101	2.131700
2102	2.063600
2103	2.266600
2104	1.996700
2105	2.028300
2106	2.275100
2107	2.134900
2108	1.920100
2109	2.092600
2110	2.097400
2111	2.260800
2112	1.990200
2113	2.135200
2114	2.075600
2115	2.183900
2116	2.246300
2117	2.184100
2118	2.055900
2119	2.056800
2120	2.055400
2121	2.095600
2122	2.079400
2123	2.086800
2124	2.203100
2125	2.074000
2126	2.212600
2127	2.058400
2128	2.284300
2129	2.104400
2130	2.035500
2131	2.098500
2132	2.143500
2133	2.151300
2134	2.087800
2135	2.173700
2136	2.024100
2137	2.053100
2138	2.174700
2139	2.149200
2140	2.118000
2141	2.063900
2142	2.159800
2143	2.255600
2144	2.109100
2145	1.949100
2146	2.068700
2147	2.111100
2148	2.073100
2149	1.999800
2150	2.241300
2151	2.152600
2152	2.246100
2153	2.076000
2154	2.014400
2155	2.024900
2156	1.903100
2157	2.087700
2158	2.091700
2159	2.113200
2160	2.168800
2161	1.985200
2162	2.133200
2163	2.116900
2164	2.226800
2165	2.101900
2166	2.150500
2167	1.972600
2168	2.176400
2169	2.193400
2170	2.071000
2171	2.017400
2172	1.866700
2173	2.070700
2174	2.092600
2175	2.124000
2176	2.079300
2177	2.271900
2178	2.131100
2179	2.122300
2180	2.095100
2181	2.187000
2182	1.986400
2183	2.139300
2184	2.019500
2185	2.138400
2186	1.848000
2187	2.090300
2188	2.188400
2189	2.160700
2190	2.002400
2191	2.104600
2192	2.120100
2193	2.214900
2194	2.121900
2195	2.148400
2196	2.076600
2197	2.001800
2198	2.140900
2199	1.916000
2200	1.983300
2201	2.129600
2202	2.124600
2203	2.079000
2204	2.012000
2205	2.288800
2206	2.017400
2207	1.932500
2208	2.102400
2209	1.887000
2210	2.097800
2211	1.985300
2212	2.183100
2213	2.259600
2214	2.077700
2215	2.058600
2216	2.075500
2217	2.070400
2218	2.056000
2219	1.976400
2220	2.119400
2221	2.164600
2222	2.036200
2223	2.108800
2224	2.130700
2225	2.210600
2226	1.996400
2227	2.104700
2228	2.020400
2229	2.023500
2230	2.138900
2231	2.171000
2232	2.134700
2233	2.050600
2234	2.167000
2235	2.172700
2236	2.052100
2237	1.991600
2238	2.101900
2239	1.977400
2240	2.038400
2241	2.092600
2242	2.082100
2243	2.113200
2244	1.991100
2245	2.183600
2246	1.998100
2247	1.947700
2248	2.132400
2249	2.162200
2250	2.043600
2251	2.019300
2252	2.109500
2253	2.136200
2254	2.084100
2255	1.891800
2256	2.185500
2257	1.973900
2258	2.224900
2259	2.086400
2260	2.010300
2261	2.050200
2262	2.228700
2263	2.151900
2264	2.041500
2265	2.168300
2266	2.018200
2267	2.064900
2268	2.151200
2269	2.144800
2270	2.097400
2271	2.017900
2272	2.216300
2273	2.087400
2274	2.080600
2275	1.962000
2276	2.164300
2277	2.109700
2278	2.154600
2279	2.143300
2280	2.027700
2281	2.329600
2282	2.112600
2283	2.127200
2284	2.144600
2285	2.164600
2286	2.206900
2287	2.139900
2288	2.045900
2289	2.145100
2290	2.085500
2291	2.156700
2292	2.336200
2293	1.927800
2294	2.079800
2295	2.142700
2296	2.061900
2297	2.112900
2298	2.143800
2299	2.190600
2300	2.062800
2301	2.086700
2302	2.040900
2303	2.003400
2304	2.141100
2305	2.124500
2306	2.203000
2307	1.982500
2308	2.184700
2309	1.986000
2310	2.212300
2311	2.056800
2312	1.966400
2313	2.018100
2314	2.143200
2315	2.236500
2316	2.069500
2317	2.133100
2318	2.129400
2319	2.103700
2320	2.009700
2321	2.143800
2322	1.983900
2323	2.200500
2324	2.109600
2325	1.989000
2326	2.120200
2327	1.918700
2328	2.144200
2329	1.998300
2330	2.062100
2331	2.156400
2332	2.095600
2333	2.086800
2334	2.144900
2335	2.066300
2336	2.176900
2337	1.959000
2338	1.941900
2339	2.167200
2340	2.187900
2341	1.997100
2342	2.177800
2343	1.970900
2344	1.945200
2345	1.999100
2346	2.288700
2347	1.997500
2348	1.969600
2349	2.208600
2350	1.998200
2351	2.118500
2352	2.209300
2353	2.053200
2354	2.229000
2355	2.228900
2356	2.265500
2357	2.138800
2358	2.004200
2359	2.022600
2360	2.053200
2361	2.195400
2362	2.020900
2363	2.046900
2364	1.973300
2365	2.022600
2366	2.073800
2367	1.907000
2368	1.849900
2369	2.157600
2370	2.052200
2371	1.949000
2372	1.911500
2373	2.252600
2374	2.066200
2375	2.057000
2376	2.246500
2377	2.102600
2378	2.213200
2379	2.046800
2380	2.022100
2381	2.085300
2382	2.058200
2383	1.939700
2384	2.171800
2385	2.150500
2386	2.196100
2387	2.097900
2388	2.155600
2389	2.127300
2390	1.951100
2391	2.036300
2392	2.105000
2393	2.132300
2394	2.021200
2395	1.957100
2396	2.128100
2397	2.033800
2398	2.053300
2399	1.978700
2400	1.960500
2401	2.164300
2402	2.119400
2403	2.126700
2404	2.316300
2405	2.023900
2406	2.124400
2407	2.188600
2408	2.129600
2409	2.107200
2410	2.073800
2411	2.102500
2412	2.044300
2413	2.125100
2414	2.112600
2415	2.112300
2416	2.073800
2417	2.030700
2418	2.070500
2419	2.200100
2420	2.144300
2421	2.210500
2422	2.041700
2423	1.971300
2424	2.281200
2425	2.223500
2426	2.049400
2427	1.920500
2428	1.958800
2429	2.108000
2430	2.085400
2431	1.947800
2432	2.023700
2433	2.236100
2434	2.123500
2435	2.215000
2436	2.069600
2437	2.115300
2438	2.185500
2439	1.962800
2440	2.053800
2441	2.185800
2442	2.261600
2443	2.098000
2444	2.082200
2445	2.101500
2446	2.005400
2447	1.980200
2448	1.848100
2449	1.979900
2450	2.145600
2451	1.961000
2452	1.984100
2453	2.239700
2454	2.107300
2455	2.069000
2456	2.060200
2457	2.116100
2458	2.097900
2459	2.067500
2460	2.140200
2461	2.150500
2462	2.067500
2463	2.018800
2464	2.183400
2465	2.020200
2466	2.172200
2467	2.066900
2468	2.067200
2469	2.220600
2470	2.171400
2471	1.970300
2472	2.010500
2473	2.141800
2474	1.951700
2475	1.981900
2476	2.256800
2477	2.054200
2478	2.071800
2479	2.084800
2480	2.059100
2481	2.098500
2482	1.932900
2483	1.921900
2484	2.016600
2485	2.123600
2486	1.937800
2487	2.171900
2488	1.968500
2489	2.205300
2490	1.999000
2491	2.117500
2492	2.157900
2493	2.096200
2494	2.183700
2495	2.059800
2496	2.087200
2497	2.110400
2498	2.066200
2499	2.003900
2500	1.926900
2501	1.968100
2502	2.167700
2503	2.002600
2504	2.174800
2505	2.226500
2506	2.187200
2507	1.999400
2508	2.022800
2509	2.202400
2510	2.145700
2511	2.085900
2512	2.127600
2513	2.151800
2514	2.120100
2515	1.952500
2516	2.099900
2517	2.104300
2518	2.224500
2519	2.002200
2520	1.979900
2521	2.145500
2522	1.940600
2523	2.254600
2524	2.143300
2525	2.046600
2526	2.114100
2527	2.054900
2528	2.178900
2529	2.062700
2530	2.072400
2531	2.131100
2532	1.874600
2533	1.954600
2534	2.036900
